Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
(SOLD OUT) Barn Quilt Painting (February),Jane Cade,$90.00 ,02/08/2025,,8:00 am,12:00 pm,Barn Quilts,"<p><strong>Experience Level: Beginner</strong></p>
<p>No barn? No problem! Join the barn quilt movement by creating your own painted quilt block to use at your own home at<strong>&nbsp;Barn Quilt Painting on Saturday, Feb. 8 from 8 a.m. to 12 p.m. in the&nbsp;Greenhouse Auditorium.</strong></p>
<p>The workshop will start with a pre-primed board with a design already drafted (choose from a cardinal or poinsettia design during registration). Students will tape and paint at their own pace, choosing from a wide variety of colors.</p>
<p>Instructor Jane Cade will also share history of barn quilts, techniques, tips, and discuss how to properly seal your finished piece after the paint has dried for 48 hours. Leave with a 20&times;20&Prime; wooden &lsquo;quilt block&rsquo; to keep for yourself or share your talents and give someone a handmade gift.</p>
<p><strong>$90/person. Register by Feb. 1.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the Instructor</strong></p>
<p>Jane Cade is a retired teacher from Clinton Junior High School. She has been painting barn quilts for eight years and sells her work online and at craft festivals. She teaches classes at Parkland Community College and will be teaching classes at her workshop beginning next year.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,12,8,,,https://s3.amazonaws.com/coursestorm/live/media/e01abaf1a75911ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,12,0
(Sold Out) Basket Weaving: Back to Basics,Bonnie Rideout,$80.00 ,01/18/2025,,12:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the process of weaving at&nbsp;<strong>Basket Weaving: Back to Basics on Saturday, Jan. 18 from 12 to 4 p.m. in the&nbsp;Greenhouse Auditorium.</strong></p>
<p>At this hands-on workshop, instructor Bonnie Rideout will teach students how to make a basket using reed. Each student will leave with their own unique completed basket.</p>
<p><strong>$80/person. Register by Jan. 3.</strong>&nbsp;<em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Bonnie Rideout wove her first basket in 1994 and quickly caught the &ldquo;basket bug.&rdquo; She created a business &mdash;&nbsp;Bonnie&rsquo;s Baskets&nbsp;in Decatur &mdash; in 2006 to teach others to weave. She is also a traveling instructor and has taught weaving in 18 states.</p>
<p>Find out more about Bonnie on her&nbsp;website, Facebook, Instagram and Etsy pages.</p>
<p>&nbsp;</p>",The Farms: An Allerton Folk School > Art,Auditorium,,13,,,,https://s3.amazonaws.com/coursestorm/live/media/d898fcf09e0c11ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,12,1
(SOLD OUT) Basket Weaving: Mantle Basket,Bonnie Rideout,$90.00 ,02/21/2025,,10:00 am,2:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Enjoy a day of weaving at<strong>&nbsp;Weaving a Mantel Basket on Friday, Feb. 21 from 10 a.m. to 4 p.m. in the&nbsp;Greenhouse Auditorium.</strong></p>
<p>In this workshop, instructor Bonnie Rideout will start students off with a &lsquo;D&rsquo; handle and a woven, filled base and teach the techniques of twining, start/stop weaving, decreased weaving and the use of an overlay.</p>
<p>All students will go home with a useful Mantel-style basket with an accent color of black.</p>
<p><strong>$90/person. Register&nbsp;here&nbsp;by Feb. 6.</strong>&nbsp;<em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Bonnie Rideout wove her first basket in 1994 and quickly caught the &ldquo;basket bug.&rdquo; She created a business &mdash;&nbsp;Bonnie&rsquo;s Baskets&nbsp;in Decatur &mdash; in 2006 to teach others to weave. She is also a traveling instructor and has taught weaving in 18 states.</p>
<p>Find out more about Bonnie on her&nbsp;website, Facebook, Instagram and Etsy pages.</p>
<p>&nbsp;</p>",The Farms: An Allerton Folk School > Art,Auditorium,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/2086d0e89e0e11ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,12,2
(SOLD OUT) Beginner Sourdough Breadmaking (February),Hannah Fink,$75.00 ,02/09/2025,,2:00 pm,5:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn about the process of making sourdough bread at&nbsp;<strong>Beginner Sourdough Breadmaking on Sunday, Feb. 9 and March 16 from 2 to 5 p.m. in the <a href=""https://allerton.illinois.edu/the-gardens-map/?location=mansion"">Mansion Kitchen and Carriage House</a>.</strong>&nbsp;(Each class will cover the same material).</p>
<p>Instructor Hannah Fink will cover the basic biology of a ferment and what it means to a sourdough culture, how to mix sourdough, how to maintain a healthy starter in your home and the importance of baking with regionally grown grains. Students will also get hands-on experience as they learn to mix sourdough.</p>
<p>Prepared dough will be available to showcase baking and for students to prepare a snack toward the end of class. Students will take home their own jar of sourdough culture, a sample of gains from Janie&rsquo;s Mill, as well as printouts of everything covered, simple recipes and a thorough list of resources.</p>
<p><strong>$75/person. Register 10 days before each workshop</strong>.&nbsp;All sales are final.</p>
<p>Registration links:<br />&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/beginner-sourdough-breadmaking""><strong>Feb. 9</strong></a><br />&mdash;&nbsp;<strong><a href=""https://allerton.coursestorm.com/course/beginner-sourdough-breadmaking1?page=2"">March 16</a></strong></p>
<p><em>Learn more about the space where your course will take place&nbsp;<a href=""https://allerton.illinois.edu/farmsspaces/""><strong>here</strong></a>. If you will need disability-related accommodations in order to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the Instructor</strong></p>
<p>Hannah Fink &mdash; a baker and local food enthusiast &mdash; started&nbsp;<a href=""https://www.facebook.com/p/Tooth-Butter-Cottage-Bakery-61553556025386/""><strong>Tooth Butter Cottage Bakery</strong></a>&nbsp;in Urbana so she could be at home with her son and still keep her hands in dough. She revels in naturally leavened bread and quality pastries and focuses on organic whole grains, mostly stone milled from Janie&rsquo;s Mill in Ashkum.</p>
<p>She is of the firm belief that a &ldquo;toothy dose of good butter&rdquo; is the best start, which led to the name of her business that bakes for special orders and pop-up collaborations with fellow creators.</p>
<p>Hannah started baking about 10 years ago while working in the music industry in Nashville and ended up falling in love with enough to change careers. She started as a bread delivery driver, then worked as a kitchen manager at Pear Tree Estate in Champaign and as a pastry manager in Michigan.</p>
<p>Fink is a member of the Artisan Grain Collaborative and is looking forward to passing on the knowledge she has gained on breads and grains.</p>
<p><strong>About The Farms</strong></p>
<p><a href=""https://allerton.illinois.edu/the-farms-an-allerton-folk-school/""><strong>The Farms: An Allerton Folk School</strong></a>, offers&nbsp;<a href=""https://allerton.illinois.edu/the-farms-a-glossary/""><strong>classes, workshops, and gatherings</strong></a>&nbsp;focusing on <strong><a href=""https://allerton.illinois.edu/the-farms-classes-workshops/"">art, health &amp; wellness, history, nature &amp; outdoor education, or science</a></strong>.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete Spring Session schedule&nbsp;<a href=""https://allerton.illinois.edu/thefarmsspring2025/""><strong>here</strong></a>.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Culinary",Allerton Park & Retreat Center,Dining Room,10,,,,https://s3.amazonaws.com/coursestorm/live/media/7369b31db64311ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,10,7
(SOLD OUT) Beginner Sourdough Breadmaking (March),Hannah Fink,$75.00 ,03/16/2025,,2:00 pm,5:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn about the process of making sourdough bread at&nbsp;<strong>Beginner Sourdough Breadmaking on Sunday, Feb. 9 and March 16 from 2 to 5 p.m. in the <a href=""https://allerton.illinois.edu/the-gardens-map/?location=mansion"">Mansion Kitchen and Carriage House</a>.</strong>&nbsp;(Each class will cover the same material).</p>
<p>Instructor Hannah Fink will cover the basic biology of a ferment and what it means to a sourdough culture, how to mix sourdough, how to maintain a healthy starter in your home and the importance of baking with regionally grown grains. Students will also get hands-on experience as they learn to mix sourdough.</p>
<p>Prepared dough will be available to showcase baking and for students to prepare a snack toward the end of class. Students will take home their own jar of sourdough culture, a sample of gains from Janie&rsquo;s Mill, as well as printouts of everything covered, simple recipes and a thorough list of resources.</p>
<p><strong>$75/person. Register 10 days before each workshop</strong>.&nbsp;<em>All sales are final.</em></p>
<p>Registration links:<br />&mdash;&nbsp;<a href=""https://allerton.coursestorm.com/course/beginner-sourdough-breadmaking""><strong>Feb. 9</strong></a><br />&mdash;&nbsp;<strong><a href=""https://allerton.coursestorm.com/course/beginner-sourdough-breadmaking1?page=2"">March 16</a></strong></p>
<p><em>Learn more about the space where your course will take place&nbsp;<a href=""https://allerton.illinois.edu/farmsspaces/""><strong>here</strong></a>. If you will need disability-related accommodations in order to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the Instructor</strong></p>
<p>Hannah Fink &mdash; a baker and local food enthusiast &mdash; started&nbsp;<strong><a href=""https://www.facebook.com/p/Tooth-Butter-Cottage-Bakery-61553556025386/"">Tooth Butter Cottage Bakery</a></strong>&nbsp;in Urbana so she could be at home with her son and still keep her hands in dough. She revels in naturally leavened bread and quality pastries and focuses on organic whole grains, mostly stone milled from Janie&rsquo;s Mill in Ashkum.</p>
<p>She is of the firm belief that a &ldquo;toothy dose of good butter&rdquo; is the best start, which led to the name of her business that bakes for special orders and pop-up collaborations with fellow creators.</p>
<p>Hannah started baking about 10 years ago while working in the music industry in Nashville and ended up falling in love with enough to change careers. She started as a bread delivery driver, then worked as a kitchen manager at Pear Tree Estate in Champaign and as a pastry manager in Michigan.</p>
<p>Fink is a member of the Artisan Grain Collaborative and is looking forward to passing on the knowledge she has gained on breads and grains.</p>
<p><strong>About The Farms</strong></p>
<p><strong><a href=""https://allerton.illinois.edu/the-farms-an-allerton-folk-school/"">The Farms: An Allerton Folk School,</a> </strong>offers&nbsp;<strong><a href=""https://allerton.illinois.edu/the-farms-a-glossary/"">classes, workshops, and gatherings</a></strong>&nbsp;focusing on&nbsp;<a href=""https://allerton.illinois.edu/the-farms-classes-workshops/""><strong>art, health &amp; wellness, history, nature &amp; outdoor education, or science</strong></a>.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete Spring Session schedule&nbsp;<a href=""https://allerton.illinois.edu/thefarmsspring2025/""><strong>here</strong></a>.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Culinary",Allerton Park & Retreat Center,Dining Room,10,,,,https://s3.amazonaws.com/coursestorm/live/media/7369b31db64311ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,10,0
(Sold Out) Beginning Watercolor (Morning),Sally Walsh,$65.00 ,02/05/2025,,10:00 am,12:00 pm,Watercolor Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the foundational skills of watercolor at<strong> Beginning Watercolor from 10 a.m. to 12 p.m. Wednesdays, Feb. 5, 12, 19, and 26 in <a href=""https://allerton.illinois.edu/the-gardens-map/?location=studio"">The Studio</a>. </strong>Instructor and former art educator Sally Walsh will walk participants through new techniques each week to create paintings focusing on landscapes, flowers, fruit, glass and special effects.</p>
<p>Pencils, erasers, clear plastic rulers, paper towels and spray bottles will be provided.</p>
<p>Participants should bring the following supplies: <br />&mdash; Basic pallet of cake watercolors (can be made available on request) <br />&mdash; Tube or cake watercolors <br />&mdash; Watercolor brushes of varying sizes <br />&mdash; Personal sketchbook or journal with paper suitable for watercolor (spiral bound is best)</p>
<p><strong>$65/person. Register by Jan. 29.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</em></p>
<p><strong>About the instructor</strong></p>
<p>Sally Walsh is a retired art teacher from Richland Community College in Decatur. She has more than 30 years of teaching experience and has led previous art classes at Allerton.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,,4,Wed,https://s3.amazonaws.com/coursestorm/live/media/2ba67306655011efb05c12d692a15709,No,No,Yes,No,No,,,Public,15,9
"(SOLD OUT) Beginning Weaving I (February, Afternoon)",Sharon Bowles,$250.00 ,02/15/2025,,2:00 pm,5:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the basics of working with a loom at <strong>Beginning Weaving I on Saturdays, Feb. 15 through March 15 from 2 to 5 p.m. in the Greenhouse Auditorium</strong>.</p>
<p>This 5-week class led by Sharon Bowles will encompass all aspects of beginner weaving as students create a table runner. Participants will become familiar with weaving terminology, parts of the loom, figuring the weaving pattern for the width of the loom and project, measuring out the warp, beaming the warp back to front, threading heddles, threading the reed, tying on the warp, and winding bobbins.</p>
<p><strong>$250/person*. Register by Feb 8.</strong> <em>All sales are final.</em></p>
<p><em>*Students should bring a 4-shaft loom if they have one. All other supplies will be provided, including a loom if needed.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Sharon Bowles has been weaving for 34 years and has taught beginning weaving for almost 33 years. She was taught to weave in a one-on-one class and wove two table runners in 12 (approximately) 2-hour lessons, and she teaches the same method when she teaches. Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels.</p>
<p>She has taught many workshops and classes to weavers&rsquo; guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in April of 2022. Most recently, Sharon taught Beginning Weaving I at The Farms, and a 2-day workshop in four shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,4,2,5,Sat,https://s3.amazonaws.com/coursestorm/live/media/61b5f9bea04811ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,4,4
"(SOLD OUT) Beginning Weaving I (February, Morning)",Sharon Bowles,$250.00 ,02/15/2025,,10:30 am,1:30 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the basics of working with a loom at <strong>Beginning Weaving I on Saturdays, Feb. 15 through March 15 from 10 a.m. to 1:30 p.m. in the Greenhouse Auditorium.</strong></p>
<p>This 5-week class led by Sharon Bowles will encompass all aspects of beginner weaving as students create a table runner. Participants will become familiar with weaving terminology, parts of the loom, figuring the weaving pattern for the width of the loom and project, measuring out the warp, beaming the warp back to front, threading heddles, threading the reed, tying on the warp, and winding bobbins.</p>
<p><strong>$250/person*. Register here by Feb. 8.</strong> <em>All sales are final.</em></p>
<p><em>*Students should bring a 4-shaft loom if they have one. All other supplies will be provided, including a loom if needed.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Sharon Bowles has been weaving for 34 years and has taught beginning weaving for almost 33 years. She was taught to weave in a one-on-one class and wove two table runners in 12 (approximately) 2-hour lessons, and she teaches the same method when she teaches. Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels.</p>
<p>She has taught many workshops and classes to weavers&rsquo; guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in April of 2022. Most recently, Sharon taught Beginning Weaving I at The Farms, and a 2-day workshop in four shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,4,2,5,Sat,https://s3.amazonaws.com/coursestorm/live/media/832b3a31a04811ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,4,4
"(SOLD OUT) Beginning Weaving I (March, Afternoon)",Sharon Bowles,$250.00 ,03/29/2025,,2:00 pm,5:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the basics of working with a loom at <strong>Beginning Weaving I on Saturdays, March 29 through April 26 from 2 to 5 p.m. in the Greenhouse Auditorium</strong>.</p>
<p>This 5-week class led by Sharon Bowles will encompass all aspects of beginner weaving as students create a table runner. Participants will become familiar with weaving terminology, parts of the loom, figuring the weaving pattern for the width of the loom and project, measuring out the warp, beaming the warp back to front, threading heddles, threading the reed, tying on the warp, and winding bobbins.</p>
<p><strong>$250/person*. Register by March 22.</strong> <em>All sales are final.</em></p>
<p><em>*Students should bring a 4-shaft loom if they have one. All other supplies will be provided, including a loom if needed.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Sharon Bowles has been weaving for 34 years and has taught beginning weaving for almost 33 years. She was taught to weave in a one-on-one class and wove two table runners in 12 (approximately) 2-hour lessons, and she teaches the same method when she teaches. Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels.</p>
<p>She has taught many workshops and classes to weavers&rsquo; guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in April of 2022. Most recently, Sharon taught Beginning Weaving I at The Farms, and a 2-day workshop in four shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,4,2,5,Sat,https://s3.amazonaws.com/coursestorm/live/media/d242b226983d11eea7170a2761001175,No,No,Yes,No,No,,,Public,4,4
"(SOLD OUT) Beginning Weaving I (March, Morning)",Sharon Bowles,$250.00 ,03/29/2025,,10:30 am,1:30 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the basics of working with a loom at <strong>Beginning Weaving I on Saturdays, March 29 through April 26 from 10:30 a.m to 1:30 p.m. in the Greenhouse Auditorium</strong>.</p>
<p>This 5-week class led by Sharon Bowles will encompass all aspects of beginner weaving as students create a table runner. Participants will become familiar with weaving terminology, parts of the loom, figuring the weaving pattern for the width of the loom and project, measuring out the warp, beaming the warp back to front, threading heddles, threading the reed, tying on the warp, and winding bobbins.</p>
<p><strong>$250/person*. Register by March 22.</strong> <em>All sales are final.</em></p>
<p><em>*Students should bring a 4-shaft loom if they have one. All other supplies will be provided, including a loom if needed.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Sharon Bowles has been weaving for 34 years and has taught beginning weaving for almost 33 years. She was taught to weave in a one-on-one class and wove two table runners in 12 (approximately) 2-hour lessons, and she teaches the same method when she teaches. Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels.</p>
<p>She has taught many workshops and classes to weavers&rsquo; guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in April of 2022. Most recently, Sharon taught Beginning Weaving I at The Farms, and a 2-day workshop in four shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,4,2,5,Sat,https://s3.amazonaws.com/coursestorm/live/media/9fa2ea2ea04811ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,4,0
